timestamp,demand_mw,observation_type,source,report_file,hour,day_of_week,day_of_month,month,is_weekend,is_holiday,observation_type_encoded,lag_1,lag_2,lag_4,lag_8,lag_28,rolling_mean_4,rolling_mean_7,rolling_max_4,rolling_max_7,rolling_min_4,rolling_min_7,rolling_std_7,temperature_c,relative_humidity_percent,solar_irradiance,cooling_degree_index,heat_index,solar_ramp
2026-08-22 03:00:00+05:30,2545.0,night_minimum,MSLDC Daily System Operations Report,WEBSITE22Aug2026.pdf,3,5,22,8,1,0,0,3524.0,3716.0,2431.0,2404.0,2718.0,3315.25,3420.714285714286,3716.0,3716.0,2431.0,2431.0,442.34138938370285,26.3,85.0,0.0,2.3000000000000007,27.205000000000002,0.0
2026-08-22 10:00:00+05:30,3490.0,morning_peak,MSLDC Daily System Operations Report,WEBSITE22Aug2026.pdf,10,5,22,8,1,0,1,2545.0,3524.0,3590.0,3540.0,2747.0,3343.75,3278.5714285714284,3716.0,3716.0,2545.0,2431.0,545.4676455858327,31.8,69.0,649.5,7.800000000000001,39.478378808657745,649.5
2026-08-22 16:00:00+05:30,3485.0,day_peak,MSLDC Daily System Operations Report,WEBSITE22Aug2026.pdf,16,5,22,8,1,0,2,3490.0,2545.0,3716.0,3635.0,2724.0,3318.75,3257.8571428571427,3716.0,3716.0,2545.0,2431.0,532.2698026914,29.8,74.5,375.0,5.800000000000001,35.63256343183562,-274.5
2026-08-22 20:00:00+05:30,3363.0,evening_peak,MSLDC Daily System Operations Report,WEBSITE22Aug2026.pdf,20,5,22,8,1,0,3,3485.0,3490.0,3524.0,3509.0,2892.0,3261.0,3254.4285714285716,3524.0,3716.0,2545.0,2431.0,530.4566765667906,26.5,85.0,0.0,2.5,27.424999999999997,-375.0
2026-08-23 03:00:00+05:30,2564.0,night_minimum,MSLDC Daily System Operations Report,WEBSITE23Aug2026.pdf,3,6,23,8,1,0,0,3363.0,3485.0,2545.0,2431.0,2302.0,3220.75,3387.5714285714284,3490.0,3716.0,2545.0,2545.0,386.8612400430142,26.3,85.0,0.0,2.3000000000000007,27.205000000000002,0.0
2026-08-23 10:00:00+05:30,3006.0,morning_peak,MSLDC Daily System Operations Report,WEBSITE23Aug2026.pdf,10,6,23,8,1,0,1,2564.0,3363.0,3490.0,3590.0,2885.0,3225.5,3241.0,3490.0,3716.0,2564.0,2545.0,480.43036262639805,31.8,69.0,649.5,7.800000000000001,39.478378808657745,649.5
2026-08-23 16:00:00+05:30,3060.0,day_peak,MSLDC Daily System Operations Report,WEBSITE23Aug2026.pdf,16,6,23,8,1,0,2,3006.0,2564.0,3485.0,3716.0,2826.0,3104.5,3139.5714285714284,3485.0,3524.0,2564.0,2545.0,436.3610344439005,29.8,74.5,375.0,5.800000000000001,35.63256343183562,-274.5
2026-08-23 20:00:00+05:30,2992.0,evening_peak,MSLDC Daily System Operations Report,WEBSITE23Aug2026.pdf,20,6,23,8,1,0,3,3060.0,3006.0,3363.0,3524.0,2862.0,2998.25,3073.285714285714,3363.0,3490.0,2564.0,2545.0,402.1308718504914,26.5,85.0,0.0,2.5,27.424999999999997,-375.0
2026-08-24 03:00:00+05:30,2471.0,night_minimum,MSLDC Daily System Operations Report,WEBSITE24Aug2026.pdf,3,0,24,8,0,0,0,2992.0,3060.0,2564.0,2545.0,2363.0,2905.5,3137.1428571428573,3060.0,3490.0,2564.0,2564.0,333.97426476273296,26.3,85.0,0.0,2.3000000000000007,27.205000000000002,0.0
2026-08-24 10:00:00+05:30,3533.0,morning_peak,MSLDC Daily System Operations Report,WEBSITE24Aug2026.pdf,10,0,24,8,0,0,1,2471.0,2992.0,3006.0,3490.0,3511.0,2882.25,2991.5714285714284,3060.0,3485.0,2471.0,2471.0,374.19551803072636,31.8,69.0,649.5,7.800000000000001,39.478378808657745,649.5
2026-08-24 16:00:00+05:30,3729.0,day_peak,MSLDC Daily System Operations Report,WEBSITE24Aug2026.pdf,16,0,24,8,0,0,2,3533.0,2471.0,3060.0,3485.0,3498.0,3014.0,2998.4285714285716,3533.0,3533.0,2471.0,2471.0,385.0276427924152,29.8,74.5,375.0,5.800000000000001,35.63256343183562,-274.5
2026-08-24 20:00:00+05:30,3494.0,evening_peak,MSLDC Daily System Operations Report,WEBSITE24Aug2026.pdf,20,0,24,8,0,0,3,3729.0,3533.0,2992.0,3363.0,3360.0,3181.25,3050.714285714286,3729.0,3729.0,2471.0,2471.0,460.2831426726049,26.5,85.0,0.0,2.5,27.424999999999997,-375.0
2026-08-25 03:00:00+05:30,2527.0,night_minimum,MSLDC Daily System Operations Report,WEBSITE25Aug2026.pdf,3,1,25,8,0,0,0,3494.0,3729.0,2471.0,2564.0,2416.0,3306.75,3183.5714285714284,3729.0,3729.0,2471.0,2471.0,429.5768682253322,26.3,85.0,0.0,2.3000000000000007,27.205000000000002,0.0
2026-08-25 10:00:00+05:30,3567.0,morning_peak,MSLDC Daily System Operations Report,WEBSITE25Aug2026.pdf,10,1,25,8,0,0,1,2527.0,3494.0,3533.0,3006.0,3732.0,3320.75,3115.1428571428573,3729.0,3729.0,2527.0,2471.0,495.64685969327786,31.8,69.0,649.5,7.800000000000001,39.478378808657745,649.5
2026-08-25 16:00:00+05:30,3774.0,day_peak,MSLDC Daily System Operations Report,WEBSITE25Aug2026.pdf,16,1,25,8,0,0,2,3567.0,2527.0,3729.0,3060.0,3570.0,3329.25,3187.5714285714284,3729.0,3729.0,2527.0,2471.0,522.5590420047778,29.8,74.5,375.0,5.800000000000001,35.63256343183562,-274.5
2026-08-25 20:00:00+05:30,3585.0,evening_peak,MSLDC Daily System Operations Report,WEBSITE25Aug2026.pdf,20,1,25,8,0,0,3,3774.0,3567.0,3494.0,2992.0,3485.0,3340.5,3299.285714285714,3774.0,3774.0,2527.0,2471.0,556.2819172223476,26.5,85.0,0.0,2.5,27.424999999999997,-375.0
2026-08-26 03:00:00+05:30,2466.0,night_minimum,MSLDC Daily System Operations Report,WEBSITE26Aug2026.pdf,3,2,26,8,0,1,0,3585.0,3774.0,2527.0,2471.0,2463.0,3363.25,3458.4285714285716,3774.0,3774.0,2527.0,2527.0,423.27841788546135,26.3,85.0,0.0,2.3000000000000007,27.205000000000002,0.0
2026-08-26 10:00:00+05:30,3442.0,morning_peak,MSLDC Daily System Operations Report,WEBSITE26Aug2026.pdf,10,2,26,8,0,1,1,2466.0,3585.0,3567.0,3533.0,3743.0,3348.0,3306.0,3774.0,3774.0,2466.0,2466.0,561.5009646771167,31.8,69.0,649.5,7.800000000000001,39.478378808657745,649.5
2026-08-26 16:00:00+05:30,3659.0,day_peak,MSLDC Daily System Operations Report,WEBSITE26Aug2026.pdf,16,2,26,8,0,1,2,3442.0,2466.0,3774.0,3729.0,3730.0,3316.75,3265.0,3774.0,3774.0,2466.0,2466.0,535.3347862163755,29.8,74.5,375.0,5.800000000000001,35.63256343183562,-274.5
2026-08-26 20:00:00+05:30,3441.0,evening_peak,MSLDC Daily System Operations Report,WEBSITE26Aug2026.pdf,20,2,26,8,0,1,3,3659.0,3442.0,3585.0,3494.0,3461.0,3288.0,3288.5714285714284,3659.0,3774.0,2466.0,2466.0,550.5157754757063,26.5,85.0,0.0,2.5,27.424999999999997,-375.0
2026-08-27 03:00:00+05:30,2611.0,night_minimum,MSLDC Daily System Operations Report,WEBSITE27Aug2026.pdf,3,3,27,8,0,0,0,3441.0,3659.0,2466.0,2527.0,2404.0,3252.0,3419.1428571428573,3659.0,3774.0,2466.0,2466.0,436.33069590675854,26.3,85.0,0.0,2.3000000000000007,27.205000000000002,0.0
2026-08-27 10:00:00+05:30,3814.0,morning_peak,MSLDC Daily System Operations Report,WEBSITE27Aug2026.pdf,10,3,27,8,0,0,1,2611.0,3441.0,3442.0,3567.0,3540.0,3288.25,3282.5714285714284,3659.0,3774.0,2611.0,2466.0,523.2873197848561,31.8,69.0,649.5,7.800000000000001,39.478378808657745,649.5
2026-08-27 16:00:00+05:30,3781.0,day_peak,MSLDC Daily System Operations Report,WEBSITE27Aug2026.pdf,16,3,27,8,0,0,2,3814.0,2611.0,3659.0,3774.0,3635.0,3381.25,3288.285714285714,3814.0,3814.0,2611.0,2466.0,529.7268838076568,29.8,74.5,375.0,5.800000000000001,35.63256343183562,-274.5
2026-08-27 20:00:00+05:30,3523.0,evening_peak,MSLDC Daily System Operations Report,WEBSITE27Aug2026.pdf,20,3,27,8,0,0,3,3781.0,3814.0,3441.0,3585.0,3509.0,3411.75,3316.285714285714,3814.0,3814.0,2611.0,2466.0,552.7059840113044,26.5,85.0,0.0,2.5,27.424999999999997,-375.0
2026-08-28 03:00:00+05:30,2597.0,night_minimum,MSLDC Daily System Operations Report,WEBSITE28Aug2026.pdf,3,4,28,8,0,0,0,3523.0,3781.0,2611.0,2466.0,2431.0,3432.25,3467.285714285714,3814.0,3814.0,2611.0,2611.0,406.82539837368194,26.3,85.0,0.0,2.3000000000000007,27.205000000000002,0.0
2026-08-28 10:00:00+05:30,3636.0,morning_peak,MSLDC Daily System Operations Report,WEBSITE28Aug2026.pdf,10,4,28,8,0,0,1,2597.0,3523.0,3814.0,3442.0,3590.0,3428.75,3346.5714285714284,3814.0,3814.0,2597.0,2597.0,524.0540230239804,31.8,69.0,649.5,7.800000000000001,39.478378808657745,649.5
2026-08-28 16:00:00+05:30,3690.0,day_peak,MSLDC Daily System Operations Report,WEBSITE28Aug2026.pdf,16,4,28,8,0,0,2,3636.0,2597.0,3781.0,3659.0,3716.0,3384.25,3343.285714285714,3781.0,3814.0,2597.0,2597.0,521.8360899381187,29.8,74.5,375.0,5.800000000000001,35.63256343183562,-274.5
2026-08-28 20:00:00+05:30,3275.0,evening_peak,MSLDC Daily System Operations Report,WEBSITE28Aug2026.pdf,20,4,28,8,0,0,3,3690.0,3636.0,3523.0,3441.0,3524.0,3361.5,3378.8571428571427,3690.0,3814.0,2597.0,2597.0,537.8480047285441,26.5,85.0,0.0,2.5,27.424999999999997,-375.0
2026-08-29 03:00:00+05:30,2596.0,night_minimum,MSLDC Daily System Operations Report,WEBSITE29Aug2026.pdf,3,5,29,8,1,0,0,3275.0,3690.0,2597.0,2611.0,2545.0,3299.5,3473.714285714286,3690.0,3814.0,2597.0,2597.0,426.98154303814874,26.3,85.0,0.0,2.3000000000000007,27.205000000000002,0.0
2026-08-29 10:00:00+05:30,3564.0,morning_peak,MSLDC Daily System Operations Report,WEBSITE29Aug2026.pdf,10,5,29,8,1,0,1,2596.0,3275.0,3636.0,3814.0,3490.0,3299.25,3299.714285714286,3690.0,3781.0,2596.0,2596.0,506.052604079099,31.8,69.0,649.5,7.800000000000001,39.478378808657745,649.5
2026-08-29 16:00:00+05:30,3642.0,day_peak,MSLDC Daily System Operations Report,WEBSITE29Aug2026.pdf,16,5,29,8,1,0,2,3564.0,2596.0,3690.0,3781.0,3485.0,3281.25,3268.714285714286,3690.0,3690.0,2596.0,2596.0,477.4968461626078,29.8,74.5,375.0,5.800000000000001,35.63256343183562,-274.5
2026-08-29 20:00:00+05:30,3352.0,evening_peak,MSLDC Daily System Operations Report,WEBSITE29Aug2026.pdf,20,5,29,8,1,0,3,3642.0,3564.0,3275.0,3523.0,3363.0,3269.25,3285.714285714286,3642.0,3690.0,2596.0,2596.0,490.01316794745827,26.5,85.0,0.0,2.5,27.424999999999997,-375.0
2026-08-30 03:00:00+05:30,2574.0,night_minimum,MSLDC Daily System Operations Report,WEBSITE30Aug2026.pdf,3,6,30,8,1,0,0,3352.0,3642.0,2596.0,2597.0,2564.0,3288.5,3393.5714285714284,3642.0,3690.0,2596.0,2596.0,384.9917129596673,26.3,85.0,0.0,2.3000000000000007,27.205000000000002,0.0
2026-08-30 10:00:00+05:30,2841.0,morning_peak,MSLDC Daily System Operations Report,WEBSITE30Aug2026.pdf,10,6,30,8,1,0,1,2574.0,3352.0,3564.0,3636.0,3006.0,3283.0,3241.8571428571427,3642.0,3690.0,2574.0,2574.0,472.7784641779647,31.8,69.0,649.5,7.800000000000001,39.478378808657745,649.5
2026-08-30 16:00:00+05:30,3013.0,day_peak,MSLDC Daily System Operations Report,WEBSITE30Aug2026.pdf,16,6,30,8,1,0,2,2841.0,2574.0,3642.0,3690.0,3060.0,3102.25,3120.5714285714284,3642.0,3642.0,2574.0,2574.0,446.8407088075314,29.8,74.5,375.0,5.800000000000001,35.63256343183562,-274.5
2026-08-30 20:00:00+05:30,3034.0,evening_peak,MSLDC Daily System Operations Report,WEBSITE30Aug2026.pdf,20,6,30,8,1,0,3,3013.0,2841.0,3352.0,3275.0,2992.0,2945.0,3083.1428571428573,3352.0,3642.0,2574.0,2574.0,442.70322209934346,26.5,85.0,0.0,2.5,27.424999999999997,-375.0
